customer_id,last_purchase,frequency,monetary,total_profit,recency_days,signup_date,region,acquisition_channel,tenure_days,annual_purchase_frequency,avg_order_value,estimated_annual_value,estimated_clv,R_score,F_score,M_score,rfm_score,customer_segment
CUST00350,2025-11-28,12,5817.360000000001,2589.2,33,2024-03-10,East,Paid Search,661,6.626323751891074,484.78000000000003,3212.309228441755,4593.6,2,2,1,221,Lost Customers
CUST00351,2025-11-08,11,3971.59,1574.84,53,2024-08-11,South,Direct,507,7.9191321499013805,361.0536363636364,2859.231459566075,4088.7,3,2,2,322,Needs Attention
CUST00352,2025-12-14,22,7338.04,3073.2,17,2024-01-19,Central,Email,712,11.27808988764045,333.54727272727274,3761.776123595506,5379.34,1,1,1,111,Lost Customers
CUST00353,2025-03-28,6,3220.42,1530.9,278,2024-05-05,East,Social,605,3.6198347107438016,536.7366666666667,1942.8980165289256,2778.34,5,3,2,532,Loyal Customers
CUST00354,2025-09-12,7,2622.82,1186.75,110,2024-07-01,North,Paid Search,548,4.662408759124087,374.68857142857144,1746.9512773722627,2498.14,4,3,3,433,Loyal Customers
CUST00355,2025-11-21,17,7470.22,3366.44,40,2025-02-11,South,Organic Search,323,19.210526315789473,439.42470588235295,8441.579876160991,12071.46,2,1,1,211,Lost Customers
CUST00356,2025-09-15,17,5249.4,2324.71,107,2025-02-20,North,Direct,314,19.761146496815286,308.7882352941176,6102.009554140126,8725.87,4,1,1,411,Potential Loyalists
CUST00357,2025-12-14,9,3780.18,1387.49,17,2024-03-04,North,Social,667,4.925037481259371,420.02,2068.6142428785606,2958.12,1,2,2,122,Lost Customers
CUST00358,2025-11-11,24,11641.59,5520.22,50,2025-01-09,North,Social,356,24.60674157303371,485.06625,11935.899859550564,17068.34,3,1,1,311,Needs Attention
CUST00359,2025-06-12,7,2419.35,1024.5,202,2024-02-08,East,Direct,692,3.6921965317919074,345.62142857142857,1276.102239884393,1824.83,4,3,3,433,Loyal Customers
CUST00360,2025-09-10,5,1294.08,542.9,112,2024-11-10,West,Direct,416,4.387019230769231,258.816,1135.430769230769,1623.67,4,4,4,444,Champions
CUST00361,2025-12-14,10,3220.74,1454.99,17,2024-12-21,South,Direct,375,9.733333333333333,322.07399999999996,3134.8535999999995,4482.84,1,2,2,122,Lost Customers
CUST00362,2025-08-19,3,466.58,129.95,134,2025-01-09,South,Organic Search,356,3.0758426966292136,155.52666666666667,478.3755617977528,684.08,4,5,5,455,Champions
CUST00363,2025-09-08,5,1660.42,521.03,114,2024-04-03,Central,Social,637,2.864992150706436,332.084,951.4180533751962,1360.53,4,4,4,444,Champions
CUST00364,2025-10-20,16,5126.96,2369.0299999999997,72,2025-01-10,West,Direct,355,16.450704225352112,320.435,5271.381408450704,7538.08,3,1,1,311,Needs Attention
CUST00365,2025-12-09,4,1477.54,551.6700000000001,22,2024-02-18,East,Email,682,2.1407624633431084,369.385,790.7655425219941,1130.79,2,4,4,244,At Risk
CUST00366,2025-12-19,9,4578.9,1909.19,12,2024-08-05,South,Organic Search,513,6.4035087719298245,508.76666666666665,3257.891812865497,4658.79,1,2,2,122,Lost Customers
CUST00367,2025-12-19,21,6967.34,3008.55,12,2024-07-16,Central,Direct,533,14.380863039399623,331.77809523809526,4771.255347091932,6822.9,1,1,1,111,Lost Customers
CUST00368,2025-12-26,7,3232.99,1538.17,5,2024-05-12,South,Social,598,4.2725752508361206,461.85571428571427,1973.3132943143812,2821.84,1,3,2,132,At Risk
CUST00369,2025-10-08,13,4272.73,1927.11,84,2024-01-10,South,Social,721,6.581137309292649,328.67153846153843,2163.0325242718445,3093.14,3,1,2,312,Needs Attention
CUST00370,2025-12-29,9,2960.56,1412.56,2,2024-11-20,Central,Direct,406,8.091133004926109,328.9511111111111,2661.5871921182265,3806.07,1,2,2,122,Lost Customers
CUST00371,2025-11-14,8,2851.22,1206.2,47,2024-05-20,East,Social,590,4.9491525423728815,356.4025,1763.8903389830507,2522.36,3,3,3,333,Needs Attention
CUST00372,2025-09-22,6,1451.18,564.86,100,2024-10-04,West,Email,453,4.8344370860927155,241.86333333333334,1169.2730684326712,1672.06,4,3,4,434,Loyal Customers
CUST00373,2024-05-27,1,265.02,66.48,583,2024-06-21,East,Email,558,0.6541218637992832,265.02,173.355376344086,247.9,5,5,5,555,Champions
CUST00374,2025-06-13,1,158.28,70.11,201,2024-06-05,West,Email,574,0.6358885017421603,158.28,100.64843205574913,143.93,4,5,5,455,Champions
CUST00375,2025-11-23,11,4446.07,1931.37,38,2025-01-07,South,Organic Search,358,11.215083798882683,404.1881818181818,4533.004329608939,6482.2,2,2,2,222,Lost Customers
CUST00376,2025-10-15,13,4583.73,1887.47,77,2024-02-09,South,Direct,691,6.866859623733719,352.59461538461534,2421.217727930535,3462.34,3,1,2,312,Needs Attention
CUST00377,2025-12-15,14,6027.92,2669.23,16,2024-11-05,South,Direct,421,12.137767220902612,430.5657142857143,5226.1064133016625,7473.33,1,1,1,111,Lost Customers
CUST00378,2025-12-19,8,2463.19,1074.92,12,2024-11-09,North,Paid Search,417,7.002398081534771,307.89875,2156.0296163069543,3083.12,1,3,3,133,At Risk
CUST00379,2025-12-14,32,11033.19,4598.6900000000005,17,2024-06-08,Central,Paid Search,571,20.4553415061296,344.7871875,7052.739667250439,10085.42,1,1,1,111,Lost Customers
CUST00380,2025-11-25,6,1150.6100000000001,511.41,36,2024-04-20,South,Direct,620,3.5322580645161294,191.76833333333335,677.375241935484,968.65,2,3,4,234,At Risk
CUST00381,2025-11-29,7,2054.02,764.91,32,2024-01-03,East,Organic Search,728,3.5096153846153846,293.43142857142857,1029.831456043956,1472.66,2,3,3,233,At Risk
CUST00382,2025-04-11,4,1985.65,904.0899999999999,264,2025-01-28,West,Social,337,4.332344213649852,496.4125,2150.629821958457,3075.4,5,4,3,543,Loyal Customers
CUST00383,2025-11-25,14,6138.76,2461.2799999999997,36,2025-02-02,West,Email,332,15.39156626506024,438.48285714285714,6748.937951807228,9650.98,2,1,1,211,Lost Customers
CUST00384,2025-11-03,19,6758.389999999999,2709.59,58,2024-04-11,South,Referral,629,11.02543720190779,355.7047368421052,3921.8002384737674,5608.17,3,1,1,311,Needs Attention
CUST00385,2025-10-21,6,1369.47,517.55,71,2024-01-14,East,Organic Search,717,3.0543933054393304,228.245,697.15,996.92,3,3,4,334,Needs Attention
CUST00386,2025-12-21,18,6384.2699999999995,2944.67,10,2024-02-21,Central,Referral,679,9.675994108983799,354.6816666666666,3431.8977172312216,4907.61,1,1,1,111,Lost Customers
CUST00387,2025-05-19,6,1684.9199999999998,571.22,226,2024-01-29,West,Email,702,3.1196581196581197,280.82,876.0623931623932,1252.77,5,3,4,534,Loyal Customers
CUST00388,2025-10-24,14,3541.4700000000003,1437.22,68,2024-12-15,West,Social,381,13.412073490813647,252.96214285714288,3392.7468503937007,4851.63,3,1,2,312,Needs Attention
CUST00389,2025-09-07,7,2318.2,1092.8600000000001,115,2025-01-09,Central,Organic Search,356,7.176966292134831,331.1714285714285,2376.8061797752803,3398.83,4,3,3,433,Loyal Customers
CUST00390,2025-07-12,12,4391.7,2087.9,172,2024-03-05,West,Email,666,6.576576576576576,365.97499999999997,2406.8626126126123,3441.81,4,2,2,422,Potential Loyalists
CUST00391,2025-05-22,5,3161.51,1475.06,223,2024-11-09,North,Social,417,4.376498800959232,632.302,2767.2689448441242,3957.19,5,4,2,542,Loyal Customers
CUST00392,2025-11-19,9,3573.76,1623.98,42,2024-03-16,East,Paid Search,655,5.015267175572519,397.08444444444444,1991.4845801526717,2847.82,2,2,2,222,Lost Customers
CUST00393,2024-11-04,1,346.8,81.36,422,2024-06-03,North,Organic Search,576,0.6336805555555556,346.8,219.76041666666669,314.26,5,5,5,555,Champions
CUST00394,2025-12-17,19,9497.48,3981.9500000000003,14,2024-09-08,West,Organic Search,479,14.478079331941544,499.8673684210526,7237.119415448851,10349.08,1,1,1,111,Lost Customers
CUST00395,2025-12-04,13,4424.85,2027.45,27,2024-10-29,Central,Paid Search,428,11.08644859813084,340.37307692307695,3773.528621495327,5396.15,2,1,2,212,Lost Customers
CUST00396,2025-08-13,8,3271.96,1162.49,140,2025-01-02,East,Organic Search,363,8.044077134986226,408.995,3289.987327823692,4704.68,4,3,2,432,Loyal Customers
CUST00397,2025-12-27,13,5511.68,2280.52,4,2024-01-19,South,Direct,712,6.66432584269663,423.97538461538466,2825.510112359551,4040.48,1,1,1,111,Lost Customers
CUST00398,2025-11-15,19,6647.35,2957.91,46,2024-03-23,North,Email,648,10.70216049382716,349.8605263157895,3744.26350308642,5354.3,2,1,1,211,Lost Customers
CUST00399,2025-11-12,13,4690.16,2006.3799999999999,49,2024-04-27,Central,Direct,613,7.740619902120717,360.78153846153845,2792.6727569331156,3993.52,3,1,1,311,Needs Attention
CUST00400,2025-12-28,37,11783.15,4486.72,3,2024-05-10,North,Direct,600,22.508333333333333,318.4635135135135,7168.082916666665,10250.36,1,1,1,111,Lost Customers
CUST00401,2025-05-18,10,4486.12,1777.85,227,2025-02-23,North,Organic Search,311,11.736334405144694,448.61199999999997,5265.060450160771,7529.04,5,2,2,522,Potential Loyalists
CUST00402,2025-07-23,3,878.3100000000001,439.27,161,2024-11-22,South,Referral,404,2.710396039603961,292.77000000000004,793.5226485148517,1134.74,4,5,5,455,Champions
CUST00403,2025-11-08,9,2916.11,1089.78,53,2024-05-14,North,Direct,596,5.511744966442953,324.01222222222225,1785.872734899329,2553.8,3,2,3,323,Needs Attention
CUST00404,2025-09-26,8,2534.4700000000003,734.1600000000001,96,2025-02-12,East,Referral,322,9.068322981366459,316.80875000000003,2872.9240683229814,4108.28,3,3,3,333,Needs Attention
CUST00405,2025-10-04,19,5464.09,2544.92,88,2024-07-28,East,Email,521,13.310940499040306,287.5836842105263,3828.009309021113,5474.05,3,1,1,311,Needs Attention
CUST00406,2025-12-26,10,2945.75,1123.8400000000001,5,2024-07-29,South,Email,520,7.01923076923077,294.575,2067.689903846154,2956.8,1,2,2,122,Lost Customers
CUST00407,2025-07-19,3,806.6600000000001,280.28000000000003,165,2024-07-01,North,Organic Search,548,1.9981751824817517,268.8866666666667,537.2826642335767,768.31,4,5,5,455,Champions
CUST00408,2025-05-21,4,917.74,434.03999999999996,224,2024-03-01,North,Social,670,2.1791044776119404,229.435,499.9628358208955,714.95,5,4,5,545,Champions
CUST00409,2024-02-02,1,319.2,176.9,698,2025-01-27,South,Direct,338,1.0798816568047338,319.2,344.698224852071,492.92,5,5,5,555,Champions
CUST00410,2025-11-20,9,2971.34,1193.33,41,2024-01-06,North,Direct,725,4.531034482758621,330.1488888888889,1495.9160000000002,2139.16,2,2,2,222,Lost Customers
CUST00411,2025-06-10,4,1307.83,496.97,204,2024-03-14,West,Organic Search,657,2.2222222222222223,326.9575,726.5722222222222,1039.0,4,4,4,444,Champions
CUST00412,2025-01-24,4,1317.33,548.12,341,2024-04-06,North,Referral,634,2.302839116719243,329.3325,758.39976340694,1084.51,5,4,4,544,Champions
CUST00413,2025-12-19,17,5403.28,2368.87,12,2024-04-27,South,Paid Search,613,10.122349102773246,317.84,3217.287438825448,4600.72,1,1,1,111,Lost Customers
CUST00414,2025-12-22,24,6244.57,2584.23,9,2024-02-25,South,Direct,675,12.977777777777778,260.19041666666664,3376.693407407407,4828.67,1,1,1,111,Lost Customers
CUST00415,2024-06-18,2,392.68,194.39,561,2024-01-08,South,Organic Search,723,1.0096818810511756,196.34,198.24094052558783,283.48,5,5,5,555,Champions
CUST00416,2025-12-05,6,1295.67,588.12,26,2024-10-11,North,Direct,446,4.910313901345291,215.94500000000002,1060.357735426009,1516.31,2,3,4,234,At Risk
CUST00417,2025-10-19,3,438.15,212.73000000000002,73,2025-02-11,North,Direct,323,3.390092879256966,146.04999999999998,495.1230650154798,708.03,3,5,5,355,Needs Attention
CUST00418,2025-12-25,15,4999.47,2202.02,6,2024-02-21,Central,Organic Search,679,8.063328424153166,333.298,2687.491237113402,3843.11,1,1,1,111,Lost Customers
CUST00419,2025-04-05,4,2315.89,1215.23,270,2024-05-04,North,Organic Search,606,2.4092409240924093,578.9725,1394.8842409240924,1994.68,5,4,3,543,Loyal Customers
CUST00420,2025-03-03,1,460.02,165.0,303,2024-07-31,East,Direct,518,0.7046332046332047,460.02,324.1453667953668,463.53,5,5,5,555,Champions
CUST00421,2025-09-27,4,557.89,193.27,95,2025-01-24,East,Organic Search,341,4.281524926686217,139.4725,597.1549853372434,853.93,3,4,5,345,Needs Attention
CUST00422,2025-12-11,14,4365.76,2005.0,20,2024-10-18,South,Social,439,11.64009111617312,311.84000000000003,3629.846013667426,5190.68,1,1,2,112,Lost Customers
CUST00423,2025-12-13,6,2593.44,1252.65,18,2024-11-17,South,Direct,409,5.354523227383863,432.24,2314.439119804401,3309.65,1,3,3,133,At Risk
CUST00424,2025-11-30,4,1498.6,587.81,31,2024-09-01,West,Social,486,3.0041152263374484,374.65,1125.491769547325,1609.45,2,4,4,244,At Risk
CUST00425,2025-08-09,5,2023.12,962.7399999999999,144,2024-06-24,Central,Email,555,3.288288288288288,404.62399999999997,1330.5203603603602,1902.64,4,4,3,443,Loyal Customers
CUST00426,2024-01-08,1,365.48,64.18,723,2024-03-24,South,Email,647,0.5641421947449768,365.48,206.18268933539414,294.84,5,5,5,555,Champions
CUST00427,2025-02-10,4,966.82,374.58,324,2024-12-29,South,Organic Search,367,3.9782016348773843,241.705,961.5512261580383,1375.02,5,4,5,545,Champions
CUST00428,2025-12-28,5,2535.7799999999997,1134.8600000000001,3,2024-12-03,South,Direct,393,4.643765903307888,507.15599999999995,2355.113740458015,3367.81,1,4,3,143,At Risk
CUST00429,2025-12-25,38,14461.9,5992.69,6,2024-01-11,East,Paid Search,720,19.26388888888889,380.57631578947365,7331.379861111111,10483.87,1,1,1,111,Lost Customers
CUST00430,2024-09-12,1,158.87,37.66,475,2024-10-27,West,Organic Search,430,0.8488372093023255,158.87,134.85476744186047,192.84,5,5,5,555,Champions
CUST00431,2025-12-13,7,1882.95,725.8,18,2024-02-05,South,Paid Search,695,3.676258992805755,268.99285714285713,988.8874100719423,1414.11,1,3,3,133,At Risk
CUST00432,2025-09-02,4,1613.41,715.5699999999999,120,2024-11-06,South,Direct,420,3.4761904761904763,403.3525,1402.1301190476192,2005.05,4,4,4,444,Champions
CUST00433,2025-09-29,13,3335.7,1441.27,93,2024-12-12,Central,Organic Search,384,12.356770833333334,256.59230769230766,3170.6523437499995,4534.03,3,1,2,312,Needs Attention
CUST00434,2025-05-25,3,700.39,304.18,220,2024-02-25,North,Direct,675,1.6222222222222222,233.46333333333334,378.7294074074074,541.58,5,5,5,555,Champions
CUST00435,2025-03-18,1,577.08,125.13,288,2024-07-01,East,Referral,548,0.6660583941605839,577.08,384.36897810218977,549.65,5,5,5,555,Champions
CUST00436,2025-12-13,5,762.99,272.38,18,2024-02-21,West,Direct,679,2.6877761413843886,152.598,410.14926362297496,586.51,1,4,5,145,At Risk
CUST00437,2025-10-22,12,3207.42,1282.1399999999999,70,2024-08-26,North,Direct,492,8.902439024390244,267.285,2379.4884146341465,3402.67,3,2,2,322,Needs Attention
CUST00438,2025-12-02,6,1266.47,418.39,29,2025-01-24,North,Direct,341,6.422287390029325,211.07833333333335,1355.6057184750732,1938.52,2,3,4,234,At Risk
CUST00439,2025-12-20,16,8257.03,3744.29,11,2024-02-03,North,Direct,697,8.378766140602583,516.064375,4323.982711621235,6183.3,1,1,1,111,Lost Customers
CUST00440,2025-12-04,6,1471.68,360.95,27,2024-06-15,Central,Organic Search,564,3.882978723404255,245.28,952.4170212765957,1361.96,2,3,4,234,At Risk
CUST00441,2025-08-20,11,4319.51,1754.2,133,2025-02-12,North,Direct,322,12.46894409937888,392.6827272727273,4896.338975155279,7001.76,4,2,2,422,Potential Loyalists
CUST00442,2025-12-11,15,6150.48,2647.77,20,2024-05-06,North,Social,604,9.064569536423841,410.032,3716.7635761589404,5314.97,1,1,1,111,Lost Customers
CUST00443,2025-12-30,9,3862.71,1866.77,1,2024-02-25,North,Social,675,4.866666666666666,429.19,2088.7246666666665,2986.88,1,2,2,122,Lost Customers
CUST00444,2025-05-09,3,633.01,300.26,236,2024-07-24,North,Direct,525,2.085714285714286,211.00333333333333,440.0926666666667,629.33,5,5,5,555,Champions
CUST00445,2025-12-21,2,600.47,221.71,10,2024-08-01,West,Direct,517,1.4119922630560928,300.235,423.92949709864604,606.22,1,5,5,155,At Risk
CUST00446,2025-10-18,6,2188.39,996.83,74,2024-10-05,South,Referral,452,4.845132743362832,364.7316666666666,1767.1733407079646,2527.06,3,3,3,333,Needs Attention
CUST00447,2025-11-29,3,1908.94,824.27,32,2024-05-11,East,Social,599,1.8280467445742905,636.3133333333334,1163.2105175292154,1663.39,2,5,3,253,At Risk
CUST00448,2025-01-09,1,251.7,58.58,356,2025-02-05,East,Email,329,1.109422492401216,251.7,279.24164133738606,399.32,5,5,5,555,Champions
CUST00449,2025-06-30,2,511.05,237.2,184,2024-08-06,Central,Email,512,1.42578125,255.525,364.32275390625,520.98,4,5,5,455,Champions
CUST00450,2025-11-10,15,4841.86,1989.53,51,2024-04-30,North,Email,610,8.975409836065573,322.79066666666665,2897.1785245901638,4142.97,3,1,1,311,Needs Attention
CUST00451,2025-02-05,5,1800.24,799.38,329,2025-02-07,Central,Email,327,5.581039755351682,360.048,2009.4422018348625,2873.5,5,4,4,544,Champions
CUST00452,2024-09-20,1,140.66,44.1,467,2025-01-23,East,Organic Search,342,1.067251461988304,140.66,150.11959064327485,214.67,5,5,5,555,Champions
CUST00453,2024-01-11,1,460.02,165.0,720,2024-07-28,North,Organic Search,521,0.7005758157389635,460.02,322.278886756238,460.86,5,5,5,555,Champions
CUST00454,2025-11-29,17,6559.349999999999,2982.7999999999997,32,2024-01-11,West,Direct,720,8.618055555555555,385.8441176470588,3325.2260416666663,4755.07,2,1,1,211,Lost Customers
CUST00455,2025-02-23,3,1655.62,437.8,311,2024-09-07,Central,Email,480,2.28125,551.8733333333333,1258.9610416666667,1800.31,5,5,4,554,Champions
CUST00457,2025-11-27,7,1882.24,853.64,34,2024-03-03,Central,Social,668,3.8248502994011977,268.89142857142855,1028.4694610778442,1470.71,2,3,3,233,At Risk
CUST00458,2025-07-14,10,2853.15,999.09,170,2024-09-23,East,Organic Search,464,7.8663793103448265,285.315,2244.396012931034,3209.49,4,2,3,423,Potential Loyalists
CUST00459,2025-12-04,5,1156.02,455.38,27,2024-12-19,East,Organic Search,377,4.840848806366047,231.204,1119.2236074270556,1600.49,2,4,4,244,At Risk
CUST00460,2024-11-03,5,1277.98,564.21,423,2024-02-14,Central,Paid Search,686,2.6603498542274053,255.596,679.9747813411079,972.36,5,4,4,544,Champions
CUST00461,2025-12-07,8,1989.14,636.1,24,2024-10-30,South,Direct,427,6.8384074941451995,248.6425,1700.3187353629978,2431.46,2,3,3,233,At Risk
CUST00462,2025-08-04,4,1172.27,510.29,149,2024-02-28,West,Paid Search,672,2.1726190476190474,293.0675,636.7240327380952,910.52,4,4,4,444,Champions
CUST00463,2025-12-01,20,7592.39,3153.36,30,2024-11-10,South,Social,416,17.548076923076923,379.6195,6661.5921875,9526.08,2,1,1,211,Lost Customers
CUST00464,2025-12-18,8,2851.55,1098.25,13,2024-06-25,West,Direct,554,5.270758122743683,356.44375,1878.7287906137187,2686.58,1,3,3,133,At Risk
CUST00465,2025-06-24,4,1704.5600000000002,806.01,190,2024-01-03,East,Direct,728,2.0054945054945055,426.14000000000004,854.6214285714286,1222.11,4,4,4,444,Champions
CUST00466,2025-12-20,2,920.97,340.81,11,2025-02-09,North,Paid Search,325,2.246153846153846,460.485,1034.320153846154,1479.08,1,5,5,155,At Risk
CUST00468,2025-08-20,4,1354.22,616.62,133,2024-09-07,South,Organic Search,480,3.041666666666667,338.555,1029.7714583333334,1472.57,4,4,4,444,Champions
CUST00469,2024-10-01,3,1449.38,611.3599999999999,456,2024-03-17,North,Organic Search,654,1.6743119266055047,483.1266666666667,808.9047400611622,1156.73,5,5,4,554,Champions
CUST00470,2025-11-15,8,4212.52,1732.85,46,2025-01-26,North,Organic Search,339,8.613569321533923,526.565,4535.604129793511,6485.91,3,3,2,332,Needs Attention
CUST00471,2025-08-25,3,1303.54,524.0600000000001,128,2024-11-06,South,Social,420,2.607142857142857,434.5133333333333,1132.8383333333334,1619.96,4,5,4,454,Champions
CUST00472,2025-11-09,19,4551.27,2020.8,52,2024-12-03,North,Direct,393,17.646310432569976,239.5405263157895,4227.006488549619,6044.62,3,1,2,312,Needs Attention
CUST00473,2025-09-04,15,5238.58,2413.64,118,2024-06-30,North,Social,549,9.972677595628415,349.2386666666667,3482.844626593807,4980.47,4,1,1,411,Potential Loyalists
CUST00474,2025-04-20,1,158.28,70.11,255,2024-07-15,West,Social,534,0.6835205992509363,158.28,108.1876404494382,154.71,5,5,5,555,Champions
CUST00475,2025-11-29,16,6680.8,2776.39,32,2024-09-23,West,Paid Search,464,12.586206896551722,417.55,5255.370689655172,7515.18,2,1,1,211,Lost Customers
CUST00476,2025-12-16,7,2436.65,1084.3,15,2024-11-25,West,Direct,401,6.371571072319202,348.09285714285716,2217.898379052369,3171.59,1,3,3,133,At Risk
CUST00477,2025-11-21,9,3311.92,1288.1200000000001,40,2024-12-21,South,Social,375,8.76,367.99111111111114,3223.6021333333333,4609.75,2,2,2,222,Lost Customers
CUST00478,2025-10-16,4,1727.8899999999999,700.04,76,2024-01-08,Central,Direct,723,2.0193637621023512,431.97249999999997,872.3096127247578,1247.4,3,4,4,344,Needs Attention
CUST00479,2025-07-24,7,2424.58,1189.14,160,2024-10-05,East,Direct,452,5.652654867256637,346.36857142857144,1957.9019911504427,2799.8,4,3,3,433,Loyal Customers
CUST00480,2025-06-26,1,488.77,193.75,188,2024-02-15,North,Paid Search,685,0.5328467153284672,488.77,260.4394890510949,372.43,4,5,5,455,Champions
CUST00481,2025-12-08,13,2727.7200000000003,822.42,23,2024-04-30,North,Organic Search,610,7.778688524590164,209.8246153846154,1632.1603278688526,2333.99,2,2,3,223,Lost Customers
CUST00482,2025-07-11,15,6713.339999999999,2967.94,173,2024-12-14,West,Paid Search,382,14.332460732984295,447.5559999999999,6414.578795811518,9172.85,4,1,1,411,Potential Loyalists
CUST00483,2025-09-16,1,301.68,147.66,106,2024-04-15,North,Email,625,0.584,301.68,176.18112,251.94,4,5,5,455,Champions
CUST00484,2025-11-10,13,4485.570000000001,1835.36,51,2024-11-30,East,Direct,396,11.982323232323232,345.0438461538462,4134.426893939394,5912.23,3,2,2,322,Needs Attention
CUST00485,2025-05-12,1,364.08,207.12,233,2024-07-13,Central,Email,536,0.6809701492537313,364.08,247.9276119402985,354.54,5,5,5,555,Champions
CUST00486,2025-12-06,28,8125.73,3458.48,25,2024-04-07,North,Direct,633,16.145339652448655,290.20464285714286,4685.452527646129,6700.2,2,1,1,211,Lost Customers
CUST00487,2025-08-03,12,4272.3099999999995,1982.82,150,2024-05-20,North,Social,590,7.423728813559322,356.0258333333333,2643.039237288135,3779.55,4,2,2,422,Potential Loyalists
CUST00488,2025-11-27,10,4267.62,1595.1299999999999,34,2024-08-10,Central,Organic Search,508,7.18503937007874,426.762,3066.3017716535433,4384.81,2,2,2,222,Lost Customers
CUST00489,2025-06-07,7,1795.4299999999998,711.55,207,2024-11-17,East,Paid Search,409,6.2469437652811735,256.48999999999995,1602.2786063569679,2291.26,5,3,4,534,Loyal Customers
CUST00490,2025-12-15,27,9163.7,3794.07,16,2024-09-11,North,Referral,476,20.703781512605044,339.3962962962963,7026.786764705884,10048.31,1,1,1,111,Lost Customers
CUST00491,2025-01-21,1,374.07,134.17,344,2025-01-26,Central,Referral,339,1.0766961651917404,374.07,402.75973451327434,575.95,5,5,5,555,Champions
CUST00492,2025-09-13,4,2084.15,833.6,109,2024-12-30,Central,Email,366,3.9890710382513657,521.0375,2078.455601092896,2972.19,4,4,3,443,Loyal Customers
CUST00493,2025-09-03,2,165.5,85.79,119,2024-11-12,East,Paid Search,414,1.7632850241545894,82.75,145.91183574879227,208.65,4,5,5,455,Champions
CUST00494,2025-07-08,13,4549.44,2062.5,176,2024-09-10,West,Referral,477,9.947589098532495,349.95692307692303,3481.2276729559744,4978.16,4,2,2,422,Potential Loyalists
CUST00495,2025-10-15,6,1721.04,575.2,77,2024-05-01,South,Organic Search,609,3.596059113300493,286.84,1031.4935960591133,1475.04,3,3,4,334,Needs Attention
CUST00496,2025-09-08,3,1887.79,678.71,114,2024-06-22,North,Direct,557,1.9658886894075402,629.2633333333333,1237.0616696588868,1769.0,4,5,3,453,Loyal Customers
CUST00497,2025-10-28,10,3369.57,1222.56,64,2024-02-19,East,Organic Search,681,5.359765051395008,336.957,1806.0103524229075,2582.59,3,2,2,322,Needs Attention
CUST00498,2025-12-24,6,2108.5,858.66,7,2024-06-06,South,Organic Search,573,3.8219895287958114,351.4166666666667,1343.1108202443281,1920.65,1,3,3,133,At Risk
CUST00499,2025-05-01,1,478.94,128.9,244,2025-01-24,West,Social,341,1.0703812316715542,478.94,512.6483870967742,733.09,5,5,5,555,Champions
CUST00500,2025-07-27,11,3861.26,1547.6000000000001,157,2024-06-27,Central,Social,552,7.273550724637681,351.0236363636364,2553.1882246376813,3651.06,4,2,2,422,Potential Loyalists
CUST00501,2025-04-27,5,1941.44,807.23,248,2024-02-17,North,Social,683,2.67203513909224,388.288,1037.5191800878476,1483.65,5,4,3,543,Loyal Customers
CUST00502,2025-05-30,6,1345.12,490.36,215,2024-09-30,East,Email,457,4.792122538293216,224.18666666666664,1074.3299781181618,1536.29,5,4,4,544,Champions
CUST00503,2025-12-08,9,1680.12,645.7,23,2025-02-08,South,Direct,326,10.076687116564417,186.67999999999998,1881.115950920245,2690.0,2,2,4,224,Lost Customers
CUST00504,2025-05-07,2,1281.6399999999999,691.84,238,2024-12-30,Central,Social,366,1.9945355191256828,640.8199999999999,1278.13825136612,1827.74,5,5,4,554,Champions
CUST00505,2025-12-14,10,2391.88,859.3100000000001,17,2024-04-25,South,Social,615,5.934959349593496,239.18800000000002,1419.571056910569,2029.99,1,2,3,123,Lost Customers
CUST00507,2025-07-18,5,1925.7199999999998,804.2099999999999,166,2024-08-11,East,Organic Search,507,3.5996055226824457,385.14399999999995,1386.3664694280076,1982.5,4,4,3,443,Loyal Customers
CUST00508,2025-10-03,3,848.28,368.82,89,2024-04-14,South,Social,626,1.7492012779552715,282.76,494.60415335463256,707.28,3,5,5,355,Needs Attention
CUST00509,2025-05-05,6,1118.67,356.71000000000004,240,2024-04-22,West,Paid Search,618,3.5436893203883497,186.44500000000002,660.7031553398059,944.81,5,4,4,544,Champions
CUST00510,2025-08-27,3,964.09,457.2,126,2024-04-09,West,Referral,631,1.735340729001585,321.36333333333334,557.6748811410461,797.48,4,5,5,455,Champions
CUST00511,2025-08-03,9,3286.5,1582.11,150,2025-02-21,East,Organic Search,313,10.495207667731629,365.1666666666667,3832.5,5480.48,4,2,2,422,Potential Loyalists
CUST00512,2025-12-19,13,4480.65,1704.53,12,2024-11-09,West,Direct,417,11.378896882494004,344.6653846153846,3921.9118705035967,5608.33,1,2,2,122,Lost Customers
CUST00513,2025-11-02,4,2488.8999999999996,922.67,59,2024-12-19,Central,Email,377,3.8726790450928377,622.2249999999999,2409.6777188328906,3445.84,3,4,3,343,Needs Attention
CUST00514,2025-05-02,2,383.59,181.29,243,2024-12-08,South,Direct,388,1.8814432989690721,191.795,360.8514175257732,516.02,5,5,5,555,Champions
CUST00515,2025-04-11,5,989.5899999999999,477.46,264,2025-02-06,East,Social,328,5.564024390243903,197.91799999999998,1101.2205792682926,1574.75,5,4,4,544,Champions
CUST00516,2025-10-01,20,7050.73,3259.08,91,2024-02-14,North,Organic Search,686,10.641399416909621,352.5365,3751.4817055393587,5364.62,3,1,1,311,Needs Attention
